IA1	IA2	IB1	IB2	averageP	sdp	overlap	direction
a rapist	an elderly person	a convict	a mother	0.331152941176471	0.0294015864937896	0.662305882352941	-1
a nun	an adult	an astronaut	an olympian	0.499285388127854	0.0371590986441247	0.998570776255708	-1
a thief	a convict	an olympian	an adult	0.175446188340807	0.0266189814807709	0.350892376681614	-1
an addict	a mother	a convict	a gang member	0.865786516853933	0.0259168949979567	0.268426966292135	1
an assassin	a nun	a nun	an addict	0.459656779661017	0.0435219321277049	0.919313559322034	-1
a thief	an adult	a mentor	a soldier	0.310348416289593	0.0341187531435761	0.620696832579186	-1
a gang member	a soldier	a celebrity	a rapist	0.697860869565217	0.043109797010257	0.604278260869565	1
a mother	a pedophile	a nun	a terrorist	0.687372159090909	0.0345470027424196	0.625255681818182	1
a judge	an olympian	a congressman	a mentor	0.447159090909091	0.0496416178218643	0.894318181818182	-1
a mother	a pedophile	a nun	a mentor	0.592531073446328	0.0365049428359942	0.814937853107345	1
a convict	an astronaut	a teacher	a thief	0.465063888888889	0.0385275319872643	0.930127777777778	-1
a judge	an addict	a celebrity	a nun	0.510950892857143	0.046132853220203	0.978098214285714	1
a congressman	an adult	an adult	a nun	0.479392857142857	0.0298625298466826	0.958785714285714	-1
a mentor	a thief	a father	a gang member	0.370696022727273	0.0368854988546535	0.741392045454545	-1
a police officer	an astronaut	a mother	a nun	0.341094444444444	0.0353906645167537	0.682188888888889	-1
a celebrity	a nun	a convict	an olympian	0.498586956521739	0.0477049380130325	0.997173913043478	-1
an adult	an addict	an assassin	an astronaut	0.539022522522522	0.0354242196865373	0.921954954954955	1
an assassin	a mentor	an adult	a terrorist	0.540583333333333	0.0358398275310393	0.918833333333333	1
a soldier	a terrorist	a celebrity	a rapist	0.673513157894737	0.0420504484204108	0.652973684210526	1
a convict	a rapist	an assassin	an olympian	0.244299180327869	0.0388934597201458	0.488598360655738	-1
a gang member	a father	an assassin	a father	0.509366525423729	0.0326966523898893	0.981266949152542	1
an elderly person	a nun	a judge	a police officer	0.502492268041237	0.0367576118132516	0.995015463917526	1
a congressman	a gang member	a terrorist	a thief	0.74075	0.0429763709590252	0.5185	1
a convict	a rapist	a gang member	a father	0.161832417582418	0.0273775364161261	0.323664835164835	-1
a celebrity	a terrorist	a gang member	a rapist	0.711339130434783	0.0411971419067837	0.577321739130435	1
a pedophile	an astronaut	a rapist	a celebrity	0.581397435897436	0.0448467406485153	0.837205128205128	1
an adult	a father	a rapist	an elderly person	0.695383426966292	0.0248846185879886	0.609233146067416	1
a celebrity	an astronaut	a mother	a gang member	0.351901162790698	0.0366977981273027	0.703802325581395	-1
a soldier	a father	a mentor	a convict	0.720280555555556	0.0343809442214743	0.559438888888889	1
a mentor	a thief	a teacher	a thief	0.484625	0.0382521373272267	0.96925	-1
a mother	a soldier	a congressman	a terrorist	0.858183431952663	0.025014110916826	0.283633136094675	1
a nun	a celebrity	a thief	a pedophile	0.885878260869565	0.0295468864779714	0.22824347826087	1
a police officer	a gang member	a teacher	a convict	0.482215846994536	0.0381439573005194	0.964431693989071	-1
a mother	an astronaut	a nun	a father	0.538010638297872	0.0321110672632606	0.923978723404255	1
a congressman	a mother	a rapist	an astronaut	0.744853448275862	0.0329379425596325	0.510293103448276	1
a soldier	a rapist	a judge	an assassin	0.630504201680672	0.0429622518441571	0.738991596638656	1
a terrorist	a mentor	a judge	a nun	0.484846153846154	0.0466581907175187	0.969692307692308	-1
an adult	an olympian	a terrorist	an elderly person	0.547273195876289	0.0306435918272588	0.905453608247423	1
an assassin	a gang member	an adult	an addict	0.16329185520362	0.0266906533371962	0.32658371040724	-1
a father	an adult	a celebrity	a father	0.51664880952381	0.0273143750771793	0.966702380952381	1
a congressman	a mother	a nun	a mentor	0.657093023255814	0.0371522247702941	0.685813953488372	1
a rapist	a convict	a rapist	an elderly person	0.250399497487437	0.0306453860126127	0.500798994974874	-1
a congressman	an addict	a soldier	an assassin	0.32759375	0.0434296024693397	0.6551875	-1
an adult	an elderly person	a terrorist	an adult	0.625734335839599	0.0269474707952818	0.748531328320802	1
a congressman	an olympian	an astronaut	a pedophile	0.540612612612613	0.0484759944166995	0.918774774774775	1
a pedophile	a terrorist	a congressman	an elderly person	0.0324893048128342	0.0130945586160508	0.0649786096256685	-1
a pedophile	a convict	a thief	an addict	0.379657024793388	0.044291421684062	0.759314049586777	-1
a congressman	a celebrity	a pedophile	a father	0.35312426035503	0.0357316506602808	0.706248520710059	-1
a judge	a police officer	a congressman	a mentor	0.526183760683761	0.0473251781137657	0.947632478632479	1
a convict	a judge	an elderly person	a congressman	0.387159685863874	0.0374844073656124	0.774319371727749	-1
a celebrity	a congressman	a father	a celebrity	0.269669696969697	0.0360609283830173	0.539339393939394	-1
a pedophile	a mother	an adult	a thief	0.6471125	0.029054347278584	0.705775	1
a thief	a pedophile	a congressman	a gang member	0.251101769911504	0.0415345361060317	0.502203539823009	-1
a mentor	an elderly person	an elderly person	a mother	0.320828173374613	0.0279363376110989	0.641656346749226	-1
an assassin	a celebrity	an elderly person	a nun	0.309087301587302	0.0340040223575249	0.618174603174603	-1
an addict	a police officer	a rapist	a gang member	0.857677685950413	0.0328703130637399	0.284644628099173	1
a celebrity	a police officer	an addict	a terrorist	0.792530434782609	0.0373316511515034	0.414939130434783	1
a convict	an assassin	an olympian	a mentor	0.141495833333333	0.0316191820257503	0.282991666666667	-1
an addict	a thief	a judge	an assassin	0.343512931034483	0.0450572792093291	0.687025862068966	-1
a terrorist	an assassin	a mother	a celebrity	0.0457063953488372	0.0157368096836861	0.0914127906976744	-1
a soldier	a celebrity	a judge	a police officer	0.576931034482759	0.0470222678518968	0.846137931034483	1
a congressman	a thief	a congressman	a pedophile	0.531186363636364	0.0469050745204379	0.937627272727273	1
a thief	a celebrity	a congressman	an adult	0.365684579439252	0.0347368598715837	0.731369158878505	-1
an elderly person	a nun	an astronaut	a rapist	0.618353092783505	0.0346621825279691	0.76329381443299	1
a pedophile	an addict	a convict	a police officer	0.24828	0.0383597845806396	0.49656	-1
a teacher	a celebrity	an assassin	an elderly person	0.565483805668016	0.03286446915019	0.869032388663968	1
an olympian	an adult	an assassin	a rapist	0.924011261261261	0.0185838739317906	0.151977477477478	1
an assassin	a judge	a judge	a celebrity	0.430570175438596	0.0449222174117661	0.861140350877193	-1
an elderly person	a police officer	a nun	a mentor	0.528053846153846	0.0369509503224437	0.943892307692308	1
an adult	a gang member	a gang member	an olympian	0.529137614678899	0.0357921579450581	0.941724770642202	1
a judge	a convict	a mentor	a soldier	0.274698347107438	0.0409185911263219	0.549396694214876	-1
a terrorist	an elderly person	a thief	an adult	0.515498299319728	0.0306016613888885	0.969003401360544	1
a father	a teacher	a pedophile	a soldier	0.624337606837607	0.030243629012177	0.751324786324786	1
a rapist	an addict	a judge	a convict	0.293897540983607	0.039768807199178	0.587795081967213	-1
a congressman	a rapist	a pedophile	an olympian	0.419610619469027	0.0466727201222204	0.839221238938053	-1
a mother	a thief	a judge	an astronaut	0.656994285714286	0.0364282751647175	0.686011428571428	1
a mentor	a father	an elderly person	an astronaut	0.644119521912351	0.0321569408693027	0.711760956175299	1
a teacher	a soldier	a rapist	an elderly person	0.668872	0.030326082623499	0.662256	1
a police officer	an adult	a nun	a thief	0.652773333333333	0.0333896011206163	0.694453333333333	1
an addict	a terrorist	an assassin	a police officer	0.279441666666667	0.0406682267692783	0.558883333333333	-1
a convict	a soldier	a thief	a pedophile	0.892657024793388	0.0290222114522311	0.214685950413223	1
a mother	a thief	a judge	an elderly person	0.599891129032258	0.0312163982730778	0.800217741935484	1
a congressman	a convict	a father	a congressman	0.228854651162791	0.0318707443848858	0.457709302325581	-1
an astronaut	an adult	an elderly person	a gang member	0.533674576271186	0.0302206998510966	0.932650847457627	1
an assassin	a soldier	a father	an elderly person	0.381574	0.0305531015776797	0.763148	-1
a mentor	a soldier	a congressman	an elderly person	0.616983870967742	0.0380771114642882	0.766032258064516	1
a nun	a mentor	an adult	an assassin	0.598849775784753	0.0346531389559529	0.802300448430493	1
a rapist	a judge	a gang member	a rapist	0.761677685950413	0.0376256932341478	0.476644628099174	1
a terrorist	an addict	a mentor	a nun	0.184560344827586	0.0364437966110715	0.369120689655172	-1
a congressman	an addict	a father	a convict	0.272562857142857	0.0348766218872251	0.545125714285714	-1
a gang member	a judge	a teacher	a rapist	0.445367231638418	0.0365571951292665	0.890734463276836	-1
an assassin	a celebrity	a thief	a rapist	0.754290598290598	0.0406010449462086	0.491418803418803	1
an addict	a celebrity	a congressman	a mentor	0.364188073394495	0.0475398372757838	0.728376146788991	-1
a father	an astronaut	a thief	an elderly person	0.687536	0.0297668064589866	0.624928	1
a mentor	an addict	a gang member	a congressman	0.673450892857143	0.0439250781678531	0.653098214285714	1
an olympian	a pedophile	a teacher	a judge	0.334549132947977	0.0358121550581171	0.669098265895954	-1
a judge	a thief	a nun	a father	0.246630681818182	0.0325562146355898	0.493261363636364	-1
a gang member	a congressman	an assassin	a police officer	0.376581196581197	0.0455137287793139	0.753162393162393	-1
an elderly person	a gang member	a congressman	a soldier	0.380435135135135	0.038540884558397	0.76087027027027	-1
a congressman	a convict	a celebrity	a soldier	0.24996017699115	0.0420703904934507	0.499920353982301	-1
an elderly person	an olympian	a judge	an addict	0.622680107526882	0.0369605840504457	0.754639784946237	1
a gang member	a mentor	a police officer	a soldier	0.336345833333333	0.042883927479852	0.672691666666667	-1
an addict	a pedophile	a rapist	a nun	0.338705882352941	0.0415897272573838	0.677411764705882	-1
a mother	an olympian	a rapist	an elderly person	0.71739314516129	0.0291541024590993	0.565213709677419	1
an addict	a thief	an olympian	an assassin	0.332986842105263	0.0444550577997938	0.665973684210526	-1
an assassin	a thief	a father	a gang member	0.123161016949153	0.0247343551773379	0.246322033898305	-1
a pedophile	a rapist	an addict	a convict	0.145934959349593	0.0326056645351414	0.291869918699187	-1
a mentor	an adult	a teacher	a police officer	0.476890845070423	0.0314205391572075	0.953781690140845	-1
a soldier	a gang member	a gang member	a terrorist	0.858091304347826	0.0341342604655439	0.283817391304348	1
a pedophile	a police officer	an addict	a convict	0.65892	0.0423303373180212	0.68216	1
a terrorist	a mentor	a pedophile	an astronaut	0.533194915254237	0.0450827632026427	0.933610169491525	1
a nun	a rapist	a mentor	a rapist	0.43755737704918	0.0440786220180102	0.875114754098361	-1
a terrorist	a soldier	an assassin	a convict	0.78497520661157	0.0363636702066297	0.430049586776859	1
a pedophile	an olympian	a rapist	a thief	0.785871794871795	0.0363974394858605	0.42825641025641	1
a congressman	a pedophile	an astronaut	a mother	0.161089595375723	0.0267145324810989	0.322179190751445	-1
an adult	a pedophile	a gang member	a celebrity	0.549938356164384	0.0353501494253421	0.900123287671233	1
a nun	a judge	a convict	a pedophile	0.832704918032787	0.0320440262334853	0.334590163934426	1
a nun	an olympian	an assassin	a mother	0.347149425287356	0.0369608349597113	0.694298850574713	-1
a terrorist	an adult	an adult	a mentor	0.380587692307692	0.0301342847750845	0.761175384615385	-1
a rapist	an astronaut	an olympian	a terrorist	0.532176724137931	0.046060015674338	0.935646551724138	1
a teacher	a judge	a gang member	an olympian	0.647069767441861	0.0370164060821796	0.705860465116279	1
a thief	a gang member	an elderly person	an olympian	0.1145	0.0245733613821157	0.229	-1
an adult	an olympian	an elderly person	a thief	0.531097602739726	0.0303839669940957	0.937804794520548	1
a pedophile	a teacher	an olympian	a soldier	0.349988372093023	0.0363885539430206	0.699976744186046	-1
a rapist	a teacher	a pedophile	a mother	0.365837552742616	0.0288022000977091	0.731675105485232	-1
a thief	an addict	an olympian	a nun	0.24341592920354	0.0411281346547826	0.48683185840708	-1
a mentor	a father	an elderly person	a mentor	0.634266	0.0310543010485442	0.731468	1
an assassin	a mother	a congressman	a rapist	0.751933908045977	0.0328196290537339	0.496132183908046	1
a mother	a terrorist	an olympian	a pedophile	0.694816860465116	0.0335788077503444	0.610366279069767	1
an astronaut	a thief	an elderly person	a gang member	0.461623036649215	0.0357757898270737	0.923246073298429	-1
a rapist	an adult	a convict	a police officer	0.436913793103448	0.0333076206921073	0.873827586206897	-1
a soldier	a nun	a rapist	a convict	0.895443089430894	0.0266426482886225	0.209113821138211	1
an assassin	a father	a mother	a police officer	0.408246861924686	0.0313063112695056	0.816493723849372	-1
a pedophile	a thief	a rapist	an assassin	0.536611570247934	0.0413583674484094	0.926776859504132	1
a soldier	a terrorist	an olympian	a soldier	0.438387387387387	0.0471339534209489	0.876774774774775	-1
a pedophile	a nun	a police officer	a gang member	0.40547131147541	0.0447468886777776	0.81094262295082	-1
a gang member	a soldier	a soldier	an olympian	0.450482142857143	0.0459859663033403	0.900964285714286	-1
a nun	an addict	a mentor	a rapist	0.482638655462185	0.0476391900504404	0.96527731092437	-1
an elderly person	a convict	a pedophile	a police officer	0.5365025	0.03388930109162	0.926995	1
a celebrity	a gang member	a congressman	an olympian	0.389731132075472	0.047032415295138	0.779462264150943	-1
a police officer	a mentor	an assassin	a congressman	0.731131355932203	0.0412753360070854	0.537737288135593	1
a soldier	a father	a terrorist	an assassin	0.972717142857143	0.0119711060829916	0.0545657142857143	1
a thief	a gang member	a convict	a mentor	0.168359504132231	0.0348222247960605	0.336719008264463	-1
a nun	a gang member	a thief	a pedophile	0.834025423728814	0.0344153019907585	0.331949152542373	1
an assassin	a rapist	a terrorist	a thief	0.44753781512605	0.0428195711198269	0.895075630252101	-1
a rapist	an adult	a father	a soldier	0.245572695035461	0.0274357549871796	0.491145390070922	-1
a soldier	a pedophile	a mentor	a judge	0.516162393162393	0.0451833430041344	0.967675213675214	1
a mother	a congressman	a pedophile	a father	0.570493506493506	0.032939496415637	0.859012987012987	1
an olympian	a teacher	a terrorist	a police officer	0.586354285714286	0.0361852627823868	0.827291428571429	1
an olympian	a father	an elderly person	an adult	0.623997150997151	0.0269535810514506	0.752005698005698	1
a father	an addict	a mother	a teacher	0.421221649484536	0.02863875204171	0.842443298969072	-1
a terrorist	a police officer	a terrorist	an olympian	0.560168103448276	0.0432411505072005	0.879663793103448	1
a congressman	a judge	a nun	a judge	0.476986725663717	0.0467010181959276	0.953973451327434	-1
a police officer	a teacher	a congressman	a father	0.401267094017094	0.0331727704936624	0.802534188034188	-1
an elderly person	a pedophile	a teacher	a police officer	0.397466535433071	0.03045491175366	0.794933070866142	-1
a gang member	an assassin	a congressman	a terrorist	0.333446902654867	0.0441009635831981	0.666893805309735	-1
a celebrity	a police officer	a rapist	a mentor	0.573720833333333	0.0443757193167789	0.852558333333333	1
an olympian	a nun	a judge	an adult	0.46331880733945	0.0358805101197428	0.926637614678899	-1
an adult	a police officer	a nun	a congressman	0.608694570135747	0.0354054723981015	0.782610859728507	1
a soldier	a father	a soldier	a congressman	0.603017647058824	0.037872387610882	0.793964705882353	1
a congressman	a gang member	an assassin	a mentor	0.375640350877193	0.0463321252002002	0.751280701754386	-1
a convict	a police officer	a father	a teacher	0.311006198347107	0.0295354562218167	0.622012396694215	-1
an astronaut	an olympian	a terrorist	a congressman	0.710081818181818	0.0434346154814379	0.579836363636364	1
a police officer	a mother	a celebrity	a rapist	0.821294943820225	0.0283197731490317	0.357410112359551	1
an olympian	a soldier	an elderly person	a celebrity	0.5974043715847	0.037785487960087	0.805191256830601	1
an astronaut	a rapist	an elderly person	a thief	0.445367875647668	0.0357838556995642	0.890735751295337	-1
a mentor	a celebrity	a judge	an olympian	0.55931981981982	0.0471305324537943	0.88136036036036	1
a terrorist	a pedophile	a terrorist	a teacher	0.10932	0.0224242862066373	0.21864	-1
an assassin	an astronaut	an elderly person	a nun	0.387279792746114	0.0355870857691221	0.774559585492228	-1
a mother	an addict	an elderly person	a police officer	0.610177290836653	0.0320422678701126	0.779645418326693	1
an astronaut	an adult	an olympian	a pedophile	0.631543181818182	0.0334845642885053	0.736913636363636	1
a nun	a congressman	a convict	a thief	0.792830508474576	0.0382873585573791	0.414338983050847	1
a father	a terrorist	an astronaut	a rapist	0.654502808988764	0.034967561544873	0.690994382022472	1
a congressman	a judge	a father	a gang member	0.352701754385965	0.035360643337388	0.70540350877193	-1
an astronaut	a mother	an astronaut	a thief	0.764494318181818	0.0321009245587883	0.471011363636364	1
a mother	a police officer	a pedophile	a rapist	0.993752747252747	0.00550201062625851	0.0124945054945054	1
a pedophile	a terrorist	a mother	an elderly person	0.00554618473895582	0.00477684424022478	0.0110923694779117	-1
a celebrity	a terrorist	a celebrity	a father	0.223422619047619	0.0325825516190124	0.446845238095238	-1
an addict	an elderly person	an assassin	a police officer	0.536342783505155	0.0362896350670016	0.927314432989691	1
a judge	an assassin	a teacher	a mentor	0.322477401129943	0.0333608309474097	0.644954802259887	-1
an addict	a mother	a celebrity	an elderly person	0.632680327868852	0.0324470876367712	0.734639344262295	1
a teacher	an adult	a father	an elderly person	0.356917475728155	0.0250703821444596	0.713834951456311	-1
an addict	a police officer	a pedophile	an astronaut	0.584648760330579	0.0451937277466084	0.830702479338843	1
a nun	a gang member	a teacher	a police officer	0.329368715083799	0.036623564145765	0.658737430167598	-1
a thief	a celebrity	an elderly person	a soldier	0.232201612903226	0.0319010473329897	0.464403225806452	-1
an assassin	a police officer	a pedophile	an astronaut	0.54820325203252	0.0438323937051386	0.903593495934959	1
a mother	a mentor	an assassin	a convict	0.92260773480663	0.0198894228788266	0.15478453038674	1
a mother	a celebrity	a celebrity	a pedophile	0.797334319526627	0.0310665340970136	0.405331360946745	1
an olympian	a thief	a rapist	a judge	0.531603448275862	0.0462697010709941	0.936793103448276	1
a rapist	a judge	an olympian	an addict	0.439407894736842	0.0465680238179308	0.878815789473684	-1
a rapist	a gang member	a teacher	a judge	0.0902937853107345	0.0214228274426984	0.180587570621469	-1
a terrorist	an elderly person	a celebrity	a judge	0.499314516129032	0.0370454968274105	0.998629032258065	-1
an olympian	a rapist	an adult	an elderly person	0.340284013605442	0.0277363910860959	0.680568027210884	-1
an olympian	a thief	a pedophile	an addict	0.701336283185841	0.042059692641908	0.597327433628319	1
an assassin	a rapist	a congressman	a rapist	0.264097457627119	0.0400052981014858	0.528194915254237	-1
an astronaut	a convict	an astronaut	a rapist	0.533616	0.0446202141131966	0.932768	1
a soldier	a father	an assassin	an olympian	0.789164739884393	0.030885204388865	0.421670520231214	1
an adult	an assassin	an elderly person	a nun	0.393232323232323	0.0305338457233963	0.786464646464646	-1
a rapist	an astronaut	a celebrity	an addict	0.536191304347826	0.0476087804102734	0.927617391304348	1
an assassin	a congressman	a terrorist	a gang member	0.705269911504425	0.0426703594576095	0.58946017699115	1
a thief	a teacher	a soldier	an assassin	0.434380681818182	0.0362031250605024	0.868761363636364	-1
a congressman	a celebrity	a celebrity	a judge	0.441990566037736	0.0496880080444612	0.883981132075472	-1
a police officer	a thief	a terrorist	a mentor	0.520866666666667	0.0447868163020104	0.958266666666667	1
an astronaut	a police officer	a soldier	an adult	0.407195555555556	0.0346631527183925	0.814391111111111	-1
a father	an assassin	a pedophile	a congressman	0.735626436781609	0.0319355549443285	0.528747126436782	1
a congressman	an assassin	a mentor	a father	0.179586705202312	0.0297943803078303	0.359173410404624	-1
a police officer	an elderly person	a convict	an astronaut	0.614040201005025	0.0342525351451205	0.77191959798995	1
a thief	a mentor	a nun	an elderly person	0.427235602094241	0.0382639812470654	0.854471204188482	-1
a nun	a rapist	a mentor	an adult	0.333680803571429	0.0313902816486352	0.667361607142857	-1
an addict	a convict	a mentor	a soldier	0.148075	0.0340478955259396	0.29615	-1
a congressman	an assassin	a soldier	a mother	0.146175438596491	0.0270659201496186	0.292350877192982	-1
a congressman	a pedophile	an olympian	a mother	0.166127218934911	0.027280484535832	0.332254437869822	-1
an assassin	a teacher	a teacher	an astronaut	0.421832627118644	0.031467147845162	0.843665254237288	-1
a father	a convict	a gang member	a pedophile	0.879187845303867	0.0242374352878169	0.241624309392265	1
a mother	an assassin	a teacher	a mother	0.438974402730375	0.0277383340164181	0.877948805460751	-1
an assassin	a soldier	a judge	an addict	0.614698275862069	0.0429200951673087	0.770603448275862	1
a nun	a teacher	a celebrity	a convict	0.682714689265537	0.037207446265877	0.634570621468927	1
a police officer	a father	a thief	a teacher	0.696901260504202	0.0299971203463293	0.606197478991597	1
an adult	a mother	a police officer	a rapist	0.725871929824561	0.0263405973953942	0.548256140350877	1
an assassin	a terrorist	a mother	a teacher	0.0239166666666667	0.00962915895135918	0.0478333333333333	-1
a judge	a police officer	an olympian	a teacher	0.49	0.0380863393064025	0.98	-1
a congressman	a police officer	a mentor	a police officer	0.468363636363636	0.0474583795180852	0.936727272727273	-1
a thief	a nun	an assassin	a congressman	0.58915350877193	0.0469081880471657	0.82169298245614	1
a congressman	a convict	an elderly person	an addict	0.339284210526316	0.0367262827519411	0.678568421052632	-1
a teacher	a rapist	a terrorist	an astronaut	0.543282485875706	0.03708994460902	0.913435028248587	1
a terrorist	a mother	an addict	a mother	0.47282683982684	0.0320034434651767	0.94565367965368	-1
an assassin	a father	an astronaut	a convict	0.636785714285714	0.0349786893661333	0.726428571428571	1
a rapist	a teacher	a rapist	a soldier	0.430488826815642	0.0366234757497045	0.860977653631285	-1
a soldier	a pedophile	a police officer	an astronaut	0.503611570247934	0.0447617114258558	0.992776859504132	1
an olympian	a teacher	a celebrity	an addict	0.671514880952381	0.038456518063199	0.656970238095238	1
a congressman	a pedophile	an addict	an olympian	0.350623853211009	0.0461247624240358	0.701247706422018	-1
a congressman	a judge	an assassin	a father	0.359907514450867	0.0366302370247772	0.719815028901734	-1
a police officer	a gang member	a rapist	a mentor	0.526630081300813	0.0430751787836543	0.946739837398374	1
a nun	a pedophile	a soldier	a gang member	0.331059829059829	0.0435320425749382	0.662119658119658	-1
an assassin	a congressman	a thief	a judge	0.406947368421053	0.0452370818834081	0.813894736842105	-1
a soldier	a thief	an adult	a celebrity	0.562423963133641	0.0352754304815225	0.875152073732719	1
an elderly person	an astronaut	a judge	a mother	0.342451807228916	0.0304054522534338	0.684903614457831	-1
a teacher	a convict	a nun	an astronaut	0.497837016574586	0.0388895044402477	0.995674033149171	-1
a father	a congressman	an assassin	a teacher	0.666049783549784	0.0300570260031656	0.667900432900433	1
a congressman	a judge	a judge	a convict	0.535119658119658	0.0474416173720311	0.929760683760684	1
an addict	a police officer	an addict	an olympian	0.567365217391304	0.0460282723255071	0.865269565217391	1
an assassin	a teacher	a mother	an olympian	0.28848275862069	0.0311859221651284	0.576965517241379	-1
an olympian	a thief	an elderly person	a police officer	0.345515706806283	0.0335441379567895	0.691031413612565	-1
a pedophile	a congressman	a thief	a congressman	0.4675	0.0466317441329744	0.935	-1
a judge	an addict	an assassin	an elderly person	0.461257894736842	0.0360328605219945	0.922515789473684	-1
a father	a nun	an adult	a mentor	0.633181494661922	0.0293401634605995	0.733637010676156	1
a gang member	an olympian	a terrorist	a soldier	0.381589285714286	0.047060972613266	0.763178571428571	-1
a nun	an adult	a nun	a mentor	0.470908071748879	0.0366180703583158	0.941816143497758	-1
a rapist	a teacher	an astronaut	a congressman	0.487181034482759	0.0388832049192202	0.974362068965517	-1
a soldier	an elderly person	a convict	a celebrity	0.753473821989529	0.0327521964430103	0.493052356020942	1
a police officer	an astronaut	a congressman	a celebrity	0.646811403508772	0.0450570766336949	0.706377192982456	1
a rapist	an assassin	a police officer	a pedophile	0.177588	0.0328348044060016	0.355176	-1
a police officer	a celebrity	a gang member	a father	0.4156875	0.0377867855360948	0.831375	-1
a nun	a father	a soldier	a convict	0.587811111111111	0.0360610751625991	0.824377777777778	1
a police officer	a congressman	a gang member	an elderly person	0.537305263157895	0.0377512650277682	0.925389473684211	1
a soldier	a gang member	a gang member	an elderly person	0.57605291005291	0.0365289368282138	0.84789417989418	1
a police officer	a teacher	a mentor	a thief	0.591145251396648	0.0372941493161283	0.817709497206704	1
a soldier	a gang member	a gang member	a father	0.455755747126437	0.0373253752354936	0.911511494252874	-1
a police officer	a mother	a gang member	a nun	0.791810055865922	0.0294846122800654	0.416379888268156	1
a pedophile	a convict	a rapist	an addict	0.416414634146341	0.0427151586726676	0.832829268292683	-1
a terrorist	a mentor	a thief	a convict	0.744487603305785	0.0405979841200588	0.51102479338843	1
an adult	a thief	a rapist	an assassin	0.856371111111111	0.0239264549320618	0.287257777777778	1
a rapist	a congressman	a thief	a father	0.260135057471264	0.0324907268133353	0.520270114942529	-1
a police officer	a mother	an addict	a teacher	0.711385593220339	0.0296239503892891	0.577228813559322	1
a mentor	an elderly person	an elderly person	a judge	0.513909090909091	0.0328141520228802	0.972181818181818	1
an addict	an olympian	an addict	a rapist	0.735809734513274	0.041970868989868	0.528380530973451	1
a gang member	a soldier	a police officer	a celebrity	0.537715517241379	0.0466531160840402	0.924568965517241	1
a mentor	a terrorist	a father	a nun	0.301809659090909	0.0348519842274917	0.603619318181818	-1
an assassin	a father	a gang member	a mentor	0.614957627118644	0.037335470902957	0.770084745762712	1
a terrorist	a mother	a mentor	a thief	0.636608571428571	0.0352759928157738	0.726782857142857	1
an addict	a soldier	a congressman	a judge	0.637709090909091	0.0470808315971312	0.724581818181818	1
a pedophile	an assassin	an adult	an addict	0.105948198198198	0.020015705993342	0.211896396396396	-1
a pedophile	a soldier	an assassin	a nun	0.624718487394958	0.0445641677237683	0.750563025210084	1
a gang member	a thief	an adult	a judge	0.133678733031674	0.0243898138342944	0.267357466063348	-1
a congressman	a convict	a father	a judge	0.209923295454545	0.0322315216987878	0.419846590909091	-1
an elderly person	a thief	a gang member	an olympian	0.556275401069519	0.0376957510666428	0.887449197860963	1
a gang member	a mother	a soldier	a convict	0.569814606741573	0.0381498667186275	0.860370786516854	1
a judge	a celebrity	a soldier	a teacher	0.302929824561403	0.0360994512060952	0.605859649122807	-1
an olympian	a father	a pedophile	a convict	0.908561797752809	0.0215205925683825	0.182876404494382	1
a gang member	a terrorist	a soldier	a police officer	0.0704411764705882	0.0232806763772677	0.140882352941176	-1
a pedophile	a congressman	a congressman	an astronaut	0.309668181818182	0.0433431905288832	0.619336363636364	-1
a father	a judge	a rapist	an adult	0.720127659574468	0.0285250419957755	0.559744680851064	1
a mother	a police officer	an assassin	an elderly person	0.726935039370079	0.0282253882953125	0.546129921259842	1
a father	an adult	a teacher	a soldier	0.544809171597633	0.0293783678679699	0.910381656804734	1
a nun	an adult	a congressman	an adult	0.520718944099379	0.0321557639487549	0.958562111801242	1
a convict	a congressman	a rapist	an elderly person	0.399059585492228	0.0360130529682317	0.798119170984456	-1
a nun	a terrorist	an elderly person	a rapist	0.43440625	0.0345191461984037	0.8688125	-1
a mother	a father	a rapist	an addict	0.922987234042553	0.0173727351070141	0.154025531914894	1
a father	an assassin	a thief	an olympian	0.671341954022988	0.0356998124457321	0.657316091954023	1
a mentor	a terrorist	a mentor	an addict	0.455452586206897	0.0442544988852118	0.910905172413793	-1
an adult	a congressman	a judge	a nun	0.528472350230415	0.0369099797498841	0.943055299539171	1
a convict	an assassin	a mother	an assassin	0.173675824175824	0.0286612753264197	0.347351648351648	-1
a teacher	a father	a rapist	a police officer	0.7099625	0.028906052100598	0.580075	1
an olympian	a celebrity	a nun	a mentor	0.4225	0.0492559989036855	0.845	-1
a police officer	a nun	a celebrity	a judge	0.590363247863248	0.0481586139713495	0.819273504273504	1
a thief	an elderly person	an olympian	a teacher	0.426489837398374	0.0310927202864139	0.852979674796748	-1
a teacher	a convict	an olympian	a terrorist	0.605869318181818	0.0360435365462987	0.788261363636364	1
a nun	a rapist	a pedophile	a police officer	0.439588709677419	0.0447458605163034	0.879177419354839	-1
an addict	a convict	an elderly person	a judge	0.217487046632124	0.0316062537522452	0.434974093264249	-1
a thief	an addict	a rapist	a congressman	0.459438596491228	0.0476317478504235	0.918877192982456	-1
a mentor	a rapist	an astronaut	a pedophile	0.5325	0.043303062732152	0.935	1
a mentor	an astronaut	an addict	a gang member	0.8055	0.0377807198584005	0.389	1
