Exp_Name	sn	Gender	Birth	cond	sess	trial_index	Block	BlockIt	TrialinBlock	StimNum	FrameNum	FrameName	respType	posttgap	stim_dur	keybResp	keybRT	keyDef	FeedBack	ShowFeedBack	Set	IA.1	IA.2	IB.1	IB.2	agent	method	type	ones	trial	QuantOption1	QuantOption2	trial_type
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	121	1	1	19	967	6	test	key	500	NA	K	5521	No	NA	NA	1_1	a police officer	NA	an adult	NA	you	killed	simplified	1	19	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	127	1	1	20	630	6	test	key	500	NA	D	9329	Yes	NA	NA	1_1	an Olympian	NA	an astronaut	NA	you	killed	simplified	1	20	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	133	1	1	21	3926	6	test	key	500	NA	K	4872	No	NA	NA	2_2	a rapist	a mentor	an Olympian	an assassin	you	killed	simplified	1	21	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	139	1	1	22	1211	6	test	key	500	NA	D	5645	Yes	NA	NA	1_2	a nun	NA	a pedophile	a congressman	you	killed	simplified	1	22	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	145	1	1	23	1031	6	test	key	500	NA	D	15082	Yes	NA	NA	1_2	an addict	NA	a judge	a rapist	you	killed	simplified	1	23	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	151	1	1	24	392	6	test	key	500	NA	D	12071	Yes	NA	NA	1_1	a convict	NA	an assassin	NA	you	killed	simplified	1	24	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	157	1	1	25	3151	6	test	key	500	NA	K	9673	No	NA	NA	2_2	a pedophile	an elderly person	an astronaut	a celebrity	you	killed	simplified	1	25	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	163	1	1	26	931	6	test	key	500	NA	D	6148	Yes	NA	NA	1_1	a thief	NA	a convict	NA	you	killed	simplified	1	26	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	169	1	1	27	3829	6	test	key	500	NA	D	7938	Yes	NA	NA	2_2	a convict	an Olympian	a mentor	an assassin	you	killed	simplified	1	27	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	175	1	1	28	2417	6	test	key	500	NA	D	8682.9999999999	Yes	NA	NA	2_1	a soldier	an astronaut	a congressman	NA	you	killed	simplified	1	28	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	181	1	1	29	893	6	test	key	500	NA	K	5092	No	NA	NA	1_1	a congressman	NA	a celebrity	NA	you	killed	simplified	1	29	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	187	1	1	30	1030	6	test	key	500	NA	K	11825	No	NA	NA	1_2	a pedophile	NA	a father	a terrorist	you	killed	simplified	1	30	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	193	1	1	31	1466	6	test	key	500	NA	D	16944	Yes	NA	NA	1_2	a mother	NA	an addict	a thief	you	killed	simplified	1	31	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	199	1	1	32	928	6	test	key	500	NA	K	7016	No	NA	NA	1_1	an Olympian	NA	a mother	NA	you	killed	simplified	1	32	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	205	1	1	33	708	6	test	key	500	NA	K	8760	No	NA	NA	1_1	a police officer	NA	a father	NA	you	killed	simplified	1	33	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	211	1	1	34	3001	6	test	key	500	NA	D	5052	Yes	NA	NA	2_2	an astronaut	a teacher	an elderly person	a convict	you	killed	simplified	1	34	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	217	1	1	35	2940	6	test	key	500	NA	D	18083	Yes	NA	NA	2_1	an assassin	a mother	an astronaut	NA	you	killed	simplified	1	35	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	223	1	1	36	3452	6	test	key	500	NA	D	5943.0000000001	Yes	NA	NA	2_2	a celebrity	a nun	a convict	an Olympian	you	killed	simplified	1	36	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	229	1	1	37	589	6	test	key	500	NA	D	4705	Yes	NA	NA	1_1	a judge	NA	a rapist	NA	you	killed	simplified	1	37	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	235	1	1	38	2434	6	test	key	500	NA	D	3688	Yes	NA	NA	2_1	a judge	a congressman	a judge	NA	you	killed	simplified	1	38	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	241	1	1	39	115	6	test	key	500	NA	D	4245	Yes	NA	NA	1_1	a teacher	NA	an astronaut	NA	you	killed	simplified	1	39	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	247	1	1	40	1170	6	test	key	500	NA	K	14712	No	NA	NA	1_2	a celebrity	NA	a father	a congressman	you	killed	simplified	1	40	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	253	1	1	41	1094	6	test	key	500	NA	K	6436	No	NA	NA	1_2	a nun	NA	a mother	a father	you	killed	simplified	1	41	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	259	1	1	42	2190	6	test	key	500	NA	D	5980	Yes	NA	NA	2_1	a terrorist	a teacher	a nun	NA	you	killed	simplified	1	42	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	265	1	1	43	2399	6	test	key	500	NA	D	5826.0000000001	Yes	NA	NA	2_1	an elderly person	a convict	an elderly person	NA	you	killed	simplified	1	43	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	271	1	1	44	780	6	test	key	500	NA	K	2888	No	NA	NA	1_1	a congressman	NA	a father	NA	you	killed	simplified	1	44	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	277	1	1	45	2665	6	test	key	500	NA	K	9049	No	NA	NA	2_1	an assassin	a mentor	a congressman	NA	you	killed	simplified	1	45	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	283	1	1	46	3585	6	test	key	500	NA	D	8288	Yes	NA	NA	2_2	a mother	a congressman	a pedophile	a father	you	killed	simplified	1	46	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	289	1	1	47	2043	6	test	key	500	NA	K	24640	No	NA	NA	2_1	a nun	a convict	a mother	NA	you	killed	simplified	1	47	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	295	1	1	48	3315	6	test	key	500	NA	K	5679.9999999999	No	NA	NA	2_2	an Olympian	a convict	a mother	a police officer	you	killed	simplified	1	48	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	301	1	1	49	143	6	test	key	500	NA	K	6276.9999999999	No	NA	NA	1_1	an assassin	NA	a pedophile	NA	you	killed	simplified	1	49	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	307	1	1	50	2845	6	test	key	500	NA	D	21395	Yes	NA	NA	2_1	a soldier	a gang member	an addict	NA	you	killed	simplified	1	50	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	313	1	1	51	2035	6	test	key	500	NA	D	9544	Yes	NA	NA	2_1	an assassin	a rapist	a gang member	NA	you	killed	simplified	1	51	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	319	1	1	52	3457	6	test	key	500	NA	D	16985	Yes	NA	NA	2_2	a gang member	a father	an assassin	a father	you	killed	simplified	1	52	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	325	1	1	53	2598	6	test	key	500	NA	D	8157	Yes	NA	NA	2_1	an adult	a congressman	an assassin	NA	you	killed	simplified	1	53	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	331	1	1	54	1293	6	test	key	500	NA	D	5068	Yes	NA	NA	1_2	a father	NA	a gang member	a nun	you	killed	simplified	1	54	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	337	1	1	55	2714	6	test	key	500	NA	D	3948	Yes	NA	NA	2_1	an Olympian	a teacher	a congressman	NA	you	killed	simplified	1	55	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	343	1	1	56	368	6	test	key	500	NA	K	4995.0000000001	No	NA	NA	1_1	a celebrity	NA	a nun	NA	you	killed	simplified	1	56	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	349	1	1	57	1536	6	test	key	500	NA	K	8106	No	NA	NA	1_2	a celebrity	NA	an adult	a rapist	you	killed	simplified	1	57	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	355	1	1	58	1292	6	test	key	500	NA	K	5370.9999999998	No	NA	NA	1_2	an Olympian	NA	a judge	an elderly person	you	killed	simplified	1	58	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	361	1	1	59	1805	6	test	key	500	NA	K	9738	No	NA	NA	1_2	an elderly person	NA	an adult	a gang member	you	killed	simplified	1	59	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	367	1	1	60	2790	6	test	key	500	NA	D	6881.0000000002	Yes	NA	NA	2_1	an Olympian	a convict	an astronaut	NA	you	killed	simplified	1	60	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	373	1	1	61	23	6	test	key	500	NA	D	2757	Yes	NA	NA	1_1	a teacher	NA	a police officer	NA	you	killed	simplified	1	61	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	379	1	1	62	2262	6	test	key	500	NA	K	2805	No	NA	NA	2_1	an assassin	a congressman	an elderly person	NA	you	killed	simplified	1	62	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	385	1	1	63	82	6	test	key	500	NA	D	2337	Yes	NA	NA	1_1	an Olympian	NA	a gang member	NA	you	killed	simplified	1	63	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	391	1	1	64	3571	6	test	key	500	NA	D	3726.9999999998	Yes	NA	NA	2_2	a pedophile	a thief	a rapist	an assassin	you	killed	simplified	1	64	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	397	1	1	65	935	6	test	key	500	NA	D	3469	Yes	NA	NA	1_1	a soldier	NA	a convict	NA	you	killed	simplified	1	65	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	403	1	1	66	1759	6	test	key	500	NA	K	13593	No	NA	NA	1_2	a nun	NA	an Olympian	a mentor	you	killed	simplified	1	66	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	409	1	1	67	3566	6	test	key	500	NA	D	15146	Yes	NA	NA	2_2	a mother	a terrorist	an Olympian	a pedophile	you	killed	simplified	1	67	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	415	1	1	68	3634	6	test	key	500	NA	D	4741	Yes	NA	NA	2_2	a soldier	a father	an assassin	an Olympian	you	killed	simplified	1	68	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	421	1	1	69	3784	6	test	key	500	NA	D	7919	Yes	NA	NA	2_2	a mentor	a celebrity	an assassin	a thief	you	killed	simplified	1	69	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	427	1	1	70	3520	6	test	key	500	NA	K	6459.9999999998	No	NA	NA	2_2	a congressman	a convict	a father	a congressman	you	killed	simplified	1	70	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	433	1	1	71	1636	6	test	key	500	NA	K	10861	No	NA	NA	1_2	a mother	NA	an astronaut	a terrorist	you	killed	simplified	1	71	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	439	1	1	72	2521	6	test	key	500	NA	D	6919	Yes	NA	NA	2_1	an elderly person	a convict	a judge	NA	you	killed	simplified	1	72	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	445	1	1	73	3066	6	test	key	500	NA	D	7754	Yes	NA	NA	2_2	a police officer	an adult	an addict	a mentor	you	killed	simplified	1	73	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	451	1	1	74	3814	6	test	key	500	NA	D	12289	Yes	NA	NA	2_2	a gang member	a soldier	a terrorist	a father	you	killed	simplified	1	74	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	457	1	1	75	3648	6	test	key	500	NA	K	2330	No	NA	NA	2_2	a congressman	an assassin	a soldier	a mother	you	killed	simplified	1	75	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	464	1	1	76	3447	6	test	key	500	NA	K	12132	No	NA	NA	2_2	a convict	an astronaut	a teacher	a thief	you	killed	simplified	1	76	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	470	1	1	77	1836	6	test	key	500	NA	D	767	Yes	NA	NA	1_2	a gang member	NA	a teacher	a police officer	you	killed	simplified	1	77	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	476	1	1	78	2516	6	test	key	500	NA	K	1096	No	NA	NA	2_1	an astronaut	a soldier	a mother	NA	you	killed	simplified	1	78	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	482	1	1	79	3285	6	test	key	500	NA	K	4913	No	NA	NA	2_2	a terrorist	a pedophile	a terrorist	a father	you	killed	simplified	1	79	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	488	1	1	80	2791	6	test	key	500	NA	D	2029	Yes	NA	NA	2_1	a father	a judge	an Olympian	NA	you	killed	simplified	1	80	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	494	1	1	81	2487	6	test	key	500	NA	D	1014	Yes	NA	NA	2_1	a nun	an astronaut	a mother	NA	you	killed	simplified	1	81	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	500	1	1	82	995	6	test	key	500	NA	K	1217	No	NA	NA	1_1	a mentor	NA	a gang member	NA	you	killed	simplified	1	82	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	506	1	1	83	1059	6	test	key	500	NA	D	2540.9999999998	Yes	NA	NA	1_2	a mentor	NA	a soldier	a mentor	you	killed	simplified	1	83	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	512	1	1	84	896	6	test	key	500	NA	K	2828	No	NA	NA	1_1	a soldier	NA	a father	NA	you	killed	simplified	1	84	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	518	1	1	85	566	6	test	key	500	NA	D	624	Yes	NA	NA	1_1	a mentor	NA	a rapist	NA	you	killed	simplified	1	85	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	524	1	1	86	608	6	test	key	500	NA	D	1047	Yes	NA	NA	1_1	a thief	NA	an elderly person	NA	you	killed	simplified	1	86	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	530	1	1	87	2597	6	test	key	500	NA	K	591	No	NA	NA	2_1	a nun	a gang member	a rapist	NA	you	killed	simplified	1	87	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	536	1	1	88	2085	6	test	key	500	NA	K	5058	No	NA	NA	2_1	a police officer	a thief	a father	NA	you	killed	simplified	1	88	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	542	1	1	89	922	6	test	key	500	NA	D	3390.9999999998	Yes	NA	NA	1_1	an elderly person	NA	an addict	NA	you	killed	simplified	1	89	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	548	1	1	90	1906	6	test	key	500	NA	D	3537.9999999998	Yes	NA	NA	1_2	a terrorist	NA	an elderly person	a thief	you	killed	simplified	1	90	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	554	1	1	91	3235	6	test	key	500	NA	K	3973.9999999998	No	NA	NA	2_2	a teacher	a rapist	a pedophile	an elderly person	you	killed	simplified	1	91	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	560	1	1	92	2375	6	test	key	500	NA	D	1736.0000000002	Yes	NA	NA	2_1	a mother	an elderly person	a mother	NA	you	killed	simplified	1	92	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	566	1	1	93	253	6	test	key	500	NA	D	2032.9999999998	Yes	NA	NA	1_1	a nun	NA	a teacher	NA	you	killed	simplified	1	93	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	572	1	1	94	314	6	test	key	500	NA	D	4685.0000000002	Yes	NA	NA	1_1	an elderly person	NA	a mentor	NA	you	killed	simplified	1	94	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	578	1	1	95	1713	6	test	key	500	NA	K	10553	No	NA	NA	1_2	a convict	NA	a celebrity	an Olympian	you	killed	simplified	1	95	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	584	1	1	96	816	6	test	key	500	NA	K	2516.9999999998	No	NA	NA	1_1	a thief	NA	an addict	NA	you	killed	simplified	1	96	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	590	1	1	97	27	6	test	key	500	NA	D	2959	Yes	NA	NA	1_1	an adult	NA	a congressman	NA	you	killed	simplified	1	97	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	596	1	1	98	3143	6	test	key	500	NA	D	22447	Yes	NA	NA	2_2	a congressman	a nun	an elderly person	a rapist	you	killed	simplified	1	98	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	602	1	1	99	3103	6	test	key	500	NA	K	3076	No	NA	NA	2_2	an elderly person	an assassin	a police officer	an elderly person	you	killed	simplified	1	99	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	608	1	1	100	3004	6	test	key	500	NA	K	3004	No	NA	NA	2_2	a convict	a police officer	an elderly person	a teacher	you	killed	simplified	1	100	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	614	1	1	101	2509	6	test	key	500	NA	K	2306	No	NA	NA	2_1	a convict	a gang member	a gang member	NA	you	killed	simplified	1	101	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	620	1	1	102	2500	6	test	key	500	NA	D	3086	Yes	NA	NA	2_1	an elderly person	an astronaut	an addict	NA	you	killed	simplified	1	102	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	626	1	1	103	2573	6	test	key	500	NA	D	2242.0000000002	Yes	NA	NA	2_1	an addict	an elderly person	a terrorist	NA	you	killed	simplified	1	103	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	632	1	1	104	1067	6	test	key	500	NA	D	11352	Yes	NA	NA	1_2	a father	NA	a pedophile	a mentor	you	killed	simplified	1	104	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	638	1	1	105	2008	6	test	key	500	NA	D	2147.0000000002	Yes	NA	NA	2_1	a convict	a mentor	a nun	NA	you	killed	simplified	1	105	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	644	1	1	106	2716	6	test	key	500	NA	D	1538.9999999998	Yes	NA	NA	2_1	an Olympian	an addict	a soldier	NA	you	killed	simplified	1	106	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	650	1	1	107	3194	6	test	key	500	NA	K	18063	No	NA	NA	2_2	a gang member	a mother	an assassin	a mentor	you	killed	simplified	1	107	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	656	1	1	108	3601	6	test	key	500	NA	D	1981	Yes	NA	NA	2_2	a police officer	a mother	a celebrity	a rapist	you	killed	simplified	1	108	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	662	1	1	109	869	6	test	key	500	NA	K	34862	No	NA	NA	1_1	a thief	NA	a mentor	NA	you	killed	simplified	1	109	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	668	1	1	110	370	6	test	key	500	NA	D	11749	Yes	NA	NA	1_1	an elderly person	NA	an Olympian	NA	you	killed	simplified	1	110	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	674	1	1	111	1812	6	test	key	500	NA	K	2388.0000000002	No	NA	NA	1_2	a soldier	NA	an Olympian	a father	you	killed	simplified	1	111	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	680	1	1	112	3335	6	test	key	500	NA	K	3496.0000000002	No	NA	NA	2_2	a rapist	a mother	an Olympian	a mother	you	killed	simplified	1	112	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	686	1	1	113	1035	6	test	key	500	NA	K	3899	No	NA	NA	1_2	a celebrity	NA	a pedophile	an astronaut	you	killed	simplified	1	113	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	692	1	1	114	2074	6	test	key	500	NA	K	333.99999999977	No	NA	NA	2_1	an elderly person	a terrorist	a terrorist	NA	you	killed	simplified	1	114	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	698	1	1	115	1152	6	test	key	500	NA	D	617	Yes	NA	NA	1_2	an astronaut	NA	a teacher	a nun	you	killed	simplified	1	115	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	704	1	1	116	1881	6	test	key	500	NA	K	917.00000000023	No	NA	NA	1_2	a mother	NA	a judge	a teacher	you	killed	simplified	1	116	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	710	1	1	117	478	6	test	key	500	NA	D	4135.9999999998	Yes	NA	NA	1_1	an Olympian	NA	a pedophile	NA	you	killed	simplified	1	117	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	716	1	1	118	3820	6	test	key	500	NA	D	5229	Yes	NA	NA	2_2	an astronaut	an Olympian	an addict	a mother	you	killed	simplified	1	118	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	722	1	1	119	1771	6	test	key	500	NA	D	3284	Yes	NA	NA	1_2	an adult	NA	a pedophile	an assassin	you	killed	simplified	1	119	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	728	1	1	120	1563	6	test	key	500	NA	K	3449	No	NA	NA	1_2	a celebrity	NA	a police officer	an adult	you	killed	simplified	1	120	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	734	1	1	121	2614	6	test	key	500	NA	D	8840	Yes	NA	NA	2_1	an astronaut	a congressman	a pedophile	NA	you	killed	simplified	1	121	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	740	1	1	122	2130	6	test	key	500	NA	D	8517.0000000002	Yes	NA	NA	2_1	a judge	a pedophile	a pedophile	NA	you	killed	simplified	1	122	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	746	1	1	123	1149	6	test	key	500	NA	K	1972	No	NA	NA	1_2	a teacher	NA	an astronaut	a mother	you	killed	simplified	1	123	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	752	1	1	124	3494	6	test	key	500	NA	K	17371	No	NA	NA	2_2	a convict	an assassin	an Olympian	a mentor	you	killed	simplified	1	124	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	758	1	1	125	463	6	test	key	500	NA	K	5168.0000000002	No	NA	NA	1_1	a thief	NA	an astronaut	NA	you	killed	simplified	1	125	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	764	1	1	126	1373	6	test	key	500	NA	D	3069	Yes	NA	NA	1_2	a teacher	NA	a soldier	a rapist	you	killed	simplified	1	126	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	770	1	1	127	2780	6	test	key	500	NA	D	3708	Yes	NA	NA	2_1	a soldier	a convict	a rapist	NA	you	killed	simplified	1	127	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	776	1	1	128	2505	6	test	key	500	NA	D	3365.9999999998	Yes	NA	NA	2_1	an Olympian	an addict	a nun	NA	you	killed	simplified	1	128	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	782	1	1	129	274	6	test	key	500	NA	D	4365	Yes	NA	NA	1_1	a celebrity	NA	a mentor	NA	you	killed	simplified	1	129	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	788	1	1	130	905	6	test	key	500	NA	D	2239	Yes	NA	NA	1_1	a congressman	NA	an addict	NA	you	killed	simplified	1	130	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	794	1	1	131	729	6	test	key	500	NA	K	1869	No	NA	NA	1_1	an assassin	NA	a mother	NA	you	killed	simplified	1	131	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	800	1	1	132	1212	6	test	key	500	NA	D	4476.9999999995	Yes	NA	NA	1_2	a celebrity	NA	a teacher	an elderly person	you	killed	simplified	1	132	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	806	1	1	133	2061	6	test	key	500	NA	D	3777.9999999995	Yes	NA	NA	2_1	a mentor	a soldier	a mother	NA	you	killed	simplified	1	133	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	812	1	1	134	609	6	test	key	500	NA	D	12920	Yes	NA	NA	1_1	a mother	NA	a nun	NA	you	killed	simplified	1	134	1	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	818	1	1	135	1363	6	test	key	500	NA	K	2142	No	NA	NA	1_2	a rapist	NA	a convict	a celebrity	you	killed	simplified	1	135	1	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	824	1	1	136	3405	6	test	key	500	NA	D	4163	Yes	NA	NA	2_2	a mother	a police officer	an elderly person	a terrorist	you	killed	simplified	1	136	2	2	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	830	1	1	137	2021	6	test	key	500	NA	K	1782	No	NA	NA	2_1	a rapist	a thief	a judge	NA	you	killed	simplified	1	137	2	1	1
peoplePairsExperiment	1003_41368_349557149	Female	18	PeoplePairs	NA	836	1	1	138	3401	6	test	key	500	NA	K	3171	No	NA	NA	2_2	a thief	a rapist	a judge	an elderly person	you	killed	simplified	1	138	2	2	1
